Date,Ticker,Company Name,Sector,Weight,Price,Price Sell
8/4/2025,NVDA,NVIDIA Corporation,Information Technology,4.35%,$900.00 ,"$1,350.00 "
8/4/2025,AAPL,Apple Inc.,Information Technology,4.35%,$180.00 ,$270.00 
8/4/2025,MSFT,Microsoft Corporation,Information Technology,4.35%,$350.00 ,$525.00 
8/4/2025,AMZN,Amazon.com Inc.,Consumer Discretionary,4.35%,$130.00 ,$195.00 
8/4/2025,AMD,Advanced Micro Devices Inc.,Information Technology,4.35%,$200.00 ,$300.00 
8/4/2025,META,Meta Platforms Inc.,Communication Services,4.35%,$200.00 ,$300.00 
8/4/2025,ADBE,Adobe Inc.,Information Technology,4.35%,$600.00 ,$900.00 
8/4/2025,CRM,Salesforce Inc.,Information Technology,4.35%,$240.00 ,$360.00 
8/4/2025,CRWD,CrowdStrike Holdings Inc.,Information Technology,4.35%,$200.00 ,$400.00 
8/4/2025,UNH,UnitedHealth Group Inc.,Healthcare,4.35%,$500.00 ,$750.00 
8/4/2025,NEE,NextEra Energy Inc.,Utilities,4.35%,$100.00 ,$150.00 
8/4/2025,V,Visa Inc.,Financials,4.35%,$240.00 ,$360.00 
8/4/2025,MA,Mastercard Incorporated,Financials,4.35%,$400.00 ,$600.00 
8/4/2025,QCOM,Qualcomm Inc.,Information Technology,4.35%,$170.00 ,$255.00 
8/4/2025,FTNT,Fortinet Inc.,Information Technology,4.35%,$250.00 ,$375.00 
8/4/2025,SMTC,Semtech Corporation,Information Technology,4.35%,$75.00 ,$112.50 
8/4/2025,ENPH,Enphase Energy Inc.,Energy,4.35%,$300.00 ,$450.00 
8/4/2025,NEO,NeoGenomics Inc.,Healthcare,4.35%,$25.00 ,$37.50 
8/4/2025,MTCH,Match Group Inc.,Communication Services,4.35%,$50.00 ,$75.00 
8/4/2025,PLNT,Planet Fitness Inc.,Consumer Discretionary,4.35%,$80.00 ,$120.00 
8/4/2025,SPLK,Splunk Inc.,Information Technology,4.35%,$185.00 ,$277.50 
8/4/2025,STX,Seagate Technology Holdings PLC,Information Technology,4.35%,$50.00 ,$75.00 
8/4/2025,DDOG,Datadog Inc.,Information Technology,4.35%,$80.00 ,$120.00 
8/4/2025,AAPL,Apple Inc.,Tech,4.35%,$250.00 ,$300.00 
8/4/2025,MSFT,Microsoft Corp.,Tech,4.35%,$350.00 ,$420.00 
8/4/2025,NVDA,NVIDIA Corp.,Tech,4.35%,$600.00 ,$720.00 
8/4/2025,AMZN,Amazon.com Inc.,Consumer Discretionary,4.35%,$180.00 ,$216.00 
8/4/2025,META,Meta Platforms Inc.,Tech,4.35%,$500.00 ,$600.00 
8/4/2025,GOOGL,Alphabet Inc.,Tech,4.35%,$150.00 ,$180.00 
8/4/2025,TSLA,Tesla Inc.,Consumer Discretionary,4.35%,$900.00 ,"$1,080.00 "
8/4/2025,ADBE,Adobe Inc.,Tech,4.35%,$600.00 ,$720.00 
8/4/2025,CRM,Salesforce Inc.,Tech,4.35%,$250.00 ,$300.00 
8/4/2025,CRWD,CrowdStrike Holdings,Tech,4.35%,$300.00 ,$360.00 
8/4/2025,DDOG,Datadog Inc.,Tech,4.35%,$100.00 ,$120.00 
8/4/2025,SNOW,Snowflake Inc.,Tech,4.35%,$200.00 ,$240.00 
8/4/2025,SPLK,Splunk Inc.,Tech,4.35%,$150.00 ,$180.00 
8/4/2025,NOW,ServiceNow Inc.,Tech,4.35%,$600.00 ,$720.00 
8/4/2025,WDAY,Workday Inc.,Tech,4.35%,$250.00 ,$300.00 
8/4/2025,INTU,Intuit Inc.,Tech,4.35%,$600.00 ,$720.00 
8/4/2025,ZM,Zoom Video Communications,Tech,4.35%,$150.00 ,$180.00 
8/4/2025,SHOP,Shopify Inc.,Tech,4.35%,$100.00 ,$120.00 
8/4/2025,UNH,UnitedHealth Group,Healthcare,4.35%,$600.00 ,$720.00 
8/4/2025,ILMN,Illumina Inc.,Healthcare,4.35%,$500.00 ,$600.00 
8/4/2025,MRNA,Moderna Inc.,Healthcare,4.35%,$200.00 ,$240.00 
8/4/2025,VRTX,Vertex Pharmaceuticals,Healthcare,4.35%,$300.00 ,$360.00 
8/4/2025,SGEN,Seagen Inc.,Healthcare,4.35%,$200.00 ,$240.00 
